"site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","yes_date","yeartype","water_year","dowy","summer_year","dosy","phenophase","functional_type","first_yes","year"
126,43.655094,-83.246109,227,"MI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",1915,205,"Open flowers (lilac)",2009,5,14,134,2454966,1,2009,5,31,151,2454983,1,2009-05-14,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",134,2009
126,43.655094,-83.246109,227,"MI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",1915,206,"Full flowering (lilac)",2009,5,17,137,2454969,1,2009,5,31,151,2454983,1,2009-05-17,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",137,2009
126,43.655094,-83.246109,227,"MI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",1915,373,"Breaking leaf buds (lilac/honeysuckle)",2009,3,26,85,2454917,1,2009,4,19,109,2454941,1,2009-03-26,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",85,2009
126,43.655094,-83.246109,227,"MI",20,"Lonicera","tatarica-arnoldred","Arnold Red honeysuckle","Plantae",1916,210,"Open flowers (honeysuckle)",2009,5,14,134,2454966,1,2009,5,28,148,2454980,1,2009-05-14,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",134,2009
126,43.655094,-83.246109,227,"MI",20,"Lonicera","tatarica-arnoldred","Arnold Red honeysuckle","Plantae",1916,373,"Breaking leaf buds (lilac/honeysuckle)",2009,3,30,89,2454921,1,2009,4,11,101,2454933,1,2009-03-30,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",89,2009
1327,42.546036,-71.3545,87,"MA",73,"Forsythia","spp.","forsythia","Plantae",1975,371,"Breaking leaf buds",2009,4,18,108,2454940,2,2009,4,26,116,2454948,2,2009-04-18,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",108,2009
1327,42.546036,-71.3545,87,"MA",73,"Forsythia","spp.","forsythia","Plantae",1975,501,"Open flowers",2009,4,11,101,2454933,3,2009,5,8,128,2454960,2,2009-04-11,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",101,2009
1327,42.546036,-71.3545,87,"MA",12,"Cornus","florida","flowering dogwood","Plantae",1976,371,"Breaking leaf buds",2009,4,22,112,2454944,2,2009,5,2,122,2454954,6,2009-04-22,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",112,2009
1327,42.546036,-71.3545,87,"MA",12,"Cornus","florida","flowering dogwood","Plantae",1976,390,"Ripe fruits",2009,10,2,275,2455107,3,2009,12,4,338,2455170,7,2009-10-02,"calendar",NA,NA,NA,NA,"Ripe fruits","Deciduous broadleaf",275,2009
1327,42.546036,-71.3545,87,"MA",12,"Cornus","florida","flowering dogwood","Plantae",1976,501,"Open flowers",2009,5,8,128,2454960,6,2009,5,22,142,2454974,4,2009-05-08,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",128,2009
443,42.304653,-83.70118,276,"MI",3,"Acer","rubrum","red maple","Plantae",1977,371,"Breaking leaf buds",2009,4,18,108,2454940,7,2009,5,3,123,2454955,3,2009-04-18,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",108,2009
443,42.304653,-83.70118,276,"MI",3,"Acer","rubrum","red maple","Plantae",1977,390,"Ripe fruits",2009,5,21,141,2454973,7,2009,5,21,141,2454973,129,2009-05-21,"calendar",NA,NA,NA,NA,"Ripe fruits","Deciduous broadleaf",141,2009
443,42.304653,-83.70118,276,"MI",3,"Acer","rubrum","red maple","Plantae",1977,501,"Open flowers",2009,4,1,91,2454923,4,2009,5,3,123,2454955,3,2009-04-01,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",91,2009
443,42.304653,-83.70118,276,"MI",80,"Juglans","nigra","black walnut","Plantae",1978,371,"Breaking leaf buds",2009,4,27,117,2454949,2,2009,5,11,131,2454963,3,2009-04-27,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",117,2009
443,42.304653,-83.70118,276,"MI",80,"Juglans","nigra","black walnut","Plantae",1978,390,"Ripe fruits",2009,8,28,240,2455072,92,2009,10,24,297,2455129,2,2009-08-28,"calendar",NA,NA,NA,NA,"Ripe fruits","Deciduous broadleaf",240,2009
443,42.304653,-83.70118,276,"MI",64,"Amelanchier","canadensis","Canadian serviceberry","Plantae",1980,371,"Breaking leaf buds",2009,4,4,94,2454926,3,2009,5,3,123,2454955,3,2009-04-04,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",94,2009
443,42.304653,-83.70118,276,"MI",64,"Amelanchier","canadensis","Canadian serviceberry","Plantae",1980,390,"Ripe fruits",2009,6,22,173,2455005,30,2009,7,4,185,2455017,85,2009-06-22,"calendar",NA,NA,NA,NA,"Ripe fruits","Deciduous broadleaf",173,2009
443,42.304653,-83.70118,276,"MI",64,"Amelanchier","canadensis","Canadian serviceberry","Plantae",1980,501,"Open flowers",2009,4,27,117,2454949,2,2009,5,3,123,2454955,3,2009-04-27,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",117,2009
1338,44.033802,-122.977631,146,"OR",36,"Syringa","vulgaris","common lilac","Plantae",2058,205,"Open flowers (lilac)",2009,5,1,121,2454953,36,2009,5,4,124,2454956,NA,2009-05-01,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",121,2009
1338,44.033802,-122.977631,146,"OR",36,"Syringa","vulgaris","common lilac","Plantae",2058,373,"Breaking leaf buds (lilac/honeysuckle)",2009,3,19,78,2454910,NA,2009,5,4,124,2454956,NA,2009-03-19,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",78,2009
1338,44.033802,-122.977631,146,"OR",36,"Syringa","vulgaris","common lilac","Plantae",2059,205,"Open flowers (lilac)",2009,5,1,121,2454953,20,2009,5,1,121,2454953,NA,2009-05-01,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",121,2009
1338,44.033802,-122.977631,146,"OR",36,"Syringa","vulgaris","common lilac","Plantae",2059,373,"Breaking leaf buds (lilac/honeysuckle)",2009,3,21,80,2454912,NA,2009,3,26,85,2454917,15,2009-03-21,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",80,2009
217,43.387383,-88.022522,268,"WI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2085,205,"Open flowers (lilac)",2009,5,21,141,2454973,1,2009,5,21,141,2454973,NA,2009-05-21,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",141,2009
217,43.387383,-88.022522,268,"WI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2085,206,"Full flowering (lilac)",2009,5,22,142,2454974,NA,2009,5,22,142,2454974,NA,2009-05-22,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",142,2009
217,43.387383,-88.022522,268,"WI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2085,373,"Breaking leaf buds (lilac/honeysuckle)",2009,4,20,110,2454942,3,2009,4,20,110,2454942,NA,2009-04-20,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",110,2009
217,43.387383,-88.022522,268,"WI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2086,205,"Open flowers (lilac)",2009,5,21,141,2454973,1,2009,5,21,141,2454973,NA,2009-05-21,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",141,2009
217,43.387383,-88.022522,268,"WI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2086,206,"Full flowering (lilac)",2009,5,22,142,2454974,NA,2009,5,22,142,2454974,NA,2009-05-22,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",142,2009
217,43.387383,-88.022522,268,"WI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2086,373,"Breaking leaf buds (lilac/honeysuckle)",2009,4,22,112,2454944,2,2009,4,22,112,2454944,NA,2009-04-22,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",112,2009
217,43.387383,-88.022522,268,"WI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2087,373,"Breaking leaf buds (lilac/honeysuckle)",2009,4,22,112,2454944,2,2009,4,22,112,2454944,NA,2009-04-22,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",112,2009
217,43.387383,-88.022522,268,"WI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2089,205,"Open flowers (lilac)",2009,5,21,141,2454973,1,2009,5,21,141,2454973,NA,2009-05-21,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",141,2009
217,43.387383,-88.022522,268,"WI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2089,206,"Full flowering (lilac)",2009,5,26,146,2454978,NA,2009,5,26,146,2454978,NA,2009-05-26,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",146,2009
217,43.387383,-88.022522,268,"WI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2089,373,"Breaking leaf buds (lilac/honeysuckle)",2009,4,20,110,2454942,3,2009,4,20,110,2454942,NA,2009-04-20,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",110,2009
217,43.387383,-88.022522,268,"WI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2090,205,"Open flowers (lilac)",2009,5,21,141,2454973,1,2009,5,21,141,2454973,NA,2009-05-21,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",141,2009
217,43.387383,-88.022522,268,"WI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2090,206,"Full flowering (lilac)",2009,5,26,146,2454978,NA,2009,5,26,146,2454978,NA,2009-05-26,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",146,2009
217,43.387383,-88.022522,268,"WI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2090,373,"Breaking leaf buds (lilac/honeysuckle)",2009,4,22,112,2454944,2,2009,4,22,112,2454944,NA,2009-04-22,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",112,2009
2,43.08535,-70.69133,12,"ME",36,"Syringa","vulgaris","common lilac","Plantae",2099,205,"Open flowers (lilac)",2009,5,20,140,2454972,1,2009,5,30,150,2454982,8,2009-05-20,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",140,2009
2,43.08535,-70.69133,12,"ME",36,"Syringa","vulgaris","common lilac","Plantae",2099,206,"Full flowering (lilac)",2009,5,25,145,2454977,5,2009,5,30,150,2454982,8,2009-05-25,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",145,2009
2,43.08535,-70.69133,12,"ME",36,"Syringa","vulgaris","common lilac","Plantae",2099,373,"Breaking leaf buds (lilac/honeysuckle)",2009,5,2,122,2454954,13,2009,5,2,122,2454954,13,2009-05-02,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",122,2009
2,43.08535,-70.69133,12,"ME",73,"Forsythia","spp.","forsythia","Plantae",2100,371,"Breaking leaf buds",2009,5,2,122,2454954,13,2009,5,2,122,2454954,36,2009-05-02,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",122,2009
2,43.08535,-70.69133,12,"ME",73,"Forsythia","spp.","forsythia","Plantae",2100,501,"Open flowers",2009,4,19,109,2454941,2,2009,5,11,131,2454963,4,2009-04-19,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",109,2009
2,43.08535,-70.69133,12,"ME",73,"Forsythia","spp.","forsythia","Plantae",2101,371,"Breaking leaf buds",2009,5,2,122,2454954,13,2009,5,2,122,2454954,36,2009-05-02,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",122,2009
2,43.08535,-70.69133,12,"ME",73,"Forsythia","spp.","forsythia","Plantae",2101,501,"Open flowers",2009,4,19,109,2454941,2,2009,5,11,131,2454963,4,2009-04-19,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",109,2009
2,43.08535,-70.69133,12,"ME",74,"Fraxinus","americana","white ash","Plantae",2103,371,"Breaking leaf buds",2009,5,2,122,2454954,13,2009,5,19,139,2454971,6,2009-05-02,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",122,2009
2,43.08535,-70.69133,12,"ME",74,"Fraxinus","americana","white ash","Plantae",2103,501,"Open flowers",2009,5,11,131,2454963,22,2009,5,19,139,2454971,6,2009-05-11,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",131,2009
2,43.08535,-70.69133,12,"ME",102,"Quercus","rubra","northern red oak","Plantae",2104,371,"Breaking leaf buds",2009,5,2,122,2454954,15,2009,5,8,128,2454960,3,2009-05-02,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",122,2009
2,43.08535,-70.69133,12,"ME",89,"Rhamnus","cathartica","common buckthorn","Plantae",2105,371,"Breaking leaf buds",2009,5,2,122,2454954,13,2009,5,2,122,2454954,36,2009-05-02,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",122,2009
2,43.08535,-70.69133,12,"ME",89,"Rhamnus","cathartica","common buckthorn","Plantae",2105,390,"Ripe fruits",2009,9,17,260,2455092,56,2009,9,17,260,2455092,24,2009-09-17,"calendar",NA,NA,NA,NA,"Ripe fruits","Deciduous broadleaf",260,2009
2,43.08535,-70.69133,12,"ME",89,"Rhamnus","cathartica","common buckthorn","Plantae",2105,501,"Open flowers",2009,5,25,145,2454977,6,2009,6,7,158,2454990,46,2009-05-25,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",145,2009
2,43.08535,-70.69133,12,"ME",28,"Prunus","serotina","black cherry","Plantae",2106,371,"Breaking leaf buds",2009,4,4,94,2454926,4,2009,5,2,122,2454954,36,2009-04-04,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",94,2009
2,43.08535,-70.69133,12,"ME",28,"Prunus","serotina","black cherry","Plantae",2106,501,"Open flowers",2009,5,25,145,2454977,6,2009,6,7,158,2454990,46,2009-05-25,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",145,2009
2,43.08535,-70.69133,12,"ME",99,"Betula","papyrifera","paper birch","Plantae",2111,371,"Breaking leaf buds",2009,4,16,106,2454938,1,2009,4,19,109,2454941,49,2009-04-16,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",106,2009
2,43.08535,-70.69133,12,"ME",76,"Hamamelis","virginiana","American witchhazel","Plantae",2112,371,"Breaking leaf buds",2009,5,2,122,2454954,13,2009,5,2,122,2454954,36,2009-05-02,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",122,2009
2,43.08535,-70.69133,12,"ME",76,"Hamamelis","virginiana","American witchhazel","Plantae",2112,501,"Open flowers",2009,10,5,278,2455110,18,2009,11,1,305,2455137,7,2009-10-05,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",278,2009
613,36.080002,-86.833,218,"TN",7,"Cercis","canadensis","eastern redbud","Plantae",2123,501,"Open flowers",2009,3,17,76,2454908,NA,2009,3,17,76,2454908,NA,2009-03-17,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",76,2009
113,42.241814,-83.693382,251,"MI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2153,373,"Breaking leaf buds (lilac/honeysuckle)",2009,3,17,76,2454908,1,2009,3,17,76,2454908,33,2009-03-17,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",76,2009
113,42.241814,-83.693382,251,"MI",35,"Syringa","chinensis","Red Rothomagensis lilac","Plantae",2154,373,"Breaking leaf buds (lilac/honeysuckle)",2009,3,17,76,2454908,1,2009,3,17,76,2454908,33,2009-03-17,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",76,2009
113,42.241814,-83.693382,251,"MI",36,"Syringa","vulgaris","common lilac","Plantae",2155,205,"Open flowers (lilac)",2009,5,10,130,2454962,20,2009,5,10,130,2454962,4,2009-05-10,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",130,2009
113,42.241814,-83.693382,251,"MI",36,"Syringa","vulgaris","common lilac","Plantae",2155,206,"Full flowering (lilac)",2009,5,14,134,2454966,4,2009,5,14,134,2454966,17,2009-05-14,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",134,2009
113,42.241814,-83.693382,251,"MI",36,"Syringa","vulgaris","common lilac","Plantae",2155,373,"Breaking leaf buds (lilac/honeysuckle)",2009,3,17,76,2454908,1,2009,3,17,76,2454908,34,2009-03-17,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",76,2009
113,42.241814,-83.693382,251,"MI",36,"Syringa","vulgaris","common lilac","Plantae",2156,205,"Open flowers (lilac)",2009,5,6,126,2454958,14,2009,5,6,126,2454958,4,2009-05-06,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",126,2009
113,42.241814,-83.693382,251,"MI",36,"Syringa","vulgaris","common lilac","Plantae",2156,206,"Full flowering (lilac)",2009,5,10,130,2454962,4,2009,5,10,130,2454962,21,2009-05-10,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",130,2009
113,42.241814,-83.693382,251,"MI",36,"Syringa","vulgaris","common lilac","Plantae",2156,373,"Breaking leaf buds (lilac/honeysuckle)",2009,3,18,77,2454909,1,2009,3,18,77,2454909,35,2009-03-18,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",77,2009
1419,42.011166,-88.503304,280,"IL",73,"Forsythia","spp.","forsythia","Plantae",2316,371,"Breaking leaf buds",2009,4,1,91,2454923,4,2009,5,7,127,2454959,3,2009-04-01,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",91,2009
1419,42.011166,-88.503304,280,"IL",101,"Quercus","macrocarpa","bur oak","Plantae",2317,371,"Breaking leaf buds",2009,4,27,117,2454949,4,2009,5,7,127,2454959,3,2009-04-27,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",117,2009
1419,42.011166,-88.503304,280,"IL",36,"Syringa","vulgaris","common lilac","Plantae",2319,205,"Open flowers (lilac)",2009,5,7,127,2454959,2,2009,5,18,138,2454970,4,2009-05-07,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",127,2009
1419,42.011166,-88.503304,280,"IL",36,"Syringa","vulgaris","common lilac","Plantae",2319,206,"Full flowering (lilac)",2009,5,15,135,2454967,5,2009,5,23,143,2454975,2,2009-05-15,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",135,2009
1419,42.011166,-88.503304,280,"IL",36,"Syringa","vulgaris","common lilac","Plantae",2319,373,"Breaking leaf buds (lilac/honeysuckle)",2009,3,21,80,2454912,2,2009,4,23,113,2454945,4,2009-03-21,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",80,2009
1419,42.011166,-88.503304,280,"IL",29,"Prunus","virginiana","chokecherry","Plantae",2320,371,"Breaking leaf buds",2009,4,11,101,2454933,2,2009,4,30,120,2454952,2,2009-04-11,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",101,2009
1419,42.011166,-88.503304,280,"IL",29,"Prunus","virginiana","chokecherry","Plantae",2320,390,"Ripe fruits",2009,8,24,236,2455068,10,2009,9,8,251,2455083,7,2009-08-24,"calendar",NA,NA,NA,NA,"Ripe fruits","Deciduous broadleaf",236,2009
1419,42.011166,-88.503304,280,"IL",3,"Acer","rubrum","red maple","Plantae",2321,371,"Breaking leaf buds",2009,4,27,117,2454949,4,2009,5,5,125,2454957,2,2009-04-27,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",117,2009
1419,42.011166,-88.503304,280,"IL",3,"Acer","rubrum","red maple","Plantae",2321,501,"Open flowers",2009,4,5,95,2454927,2,2009,4,23,113,2454945,4,2009-04-05,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",95,2009
1444,42.722549,-78.84343,239,"NY",36,"Syringa","vulgaris","common lilac","Plantae",2372,205,"Open flowers (lilac)",2009,5,4,124,2454956,2,2009,5,4,124,2454956,NA,2009-05-04,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",124,2009
1444,42.722549,-78.84343,239,"NY",36,"Syringa","vulgaris","common lilac","Plantae",2372,206,"Full flowering (lilac)",2009,5,13,133,2454965,24,2009,5,20,140,2454972,NA,2009-05-13,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",133,2009
1444,42.722549,-78.84343,239,"NY",36,"Syringa","vulgaris","common lilac","Plantae",2372,373,"Breaking leaf buds (lilac/honeysuckle)",2009,4,3,93,2454925,NA,2009,4,19,109,2454941,NA,2009-04-03,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",93,2009
1444,42.722549,-78.84343,239,"NY",189,"Taraxacum","officinale","common dandelion","Plantae",2373,482,"Initial growth (forbs)",2009,4,10,100,2454932,NA,2009,4,19,109,2454941,NA,2009-04-10,"calendar",NA,NA,NA,NA,"Leaf budburst","Forb",100,2009
1447,42.176537,-85.892448,230,"MI",73,"Forsythia","spp.","forsythia","Plantae",2379,501,"Open flowers",2009,4,11,101,2454933,8,2009,5,1,121,2454953,8,2009-04-11,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",101,2009
1461,42.283501,-83.771729,275,"MI",12,"Cornus","florida","flowering dogwood","Plantae",2446,371,"Breaking leaf buds",2009,4,1,91,2454923,11,2009,5,17,137,2454969,6,2009-04-01,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",91,2009
1461,42.283501,-83.771729,275,"MI",12,"Cornus","florida","flowering dogwood","Plantae",2446,501,"Open flowers",2009,5,11,131,2454963,6,2009,5,23,143,2454975,9,2009-05-11,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",131,2009
1461,42.283501,-83.771729,275,"MI",36,"Syringa","vulgaris","common lilac","Plantae",2447,205,"Open flowers (lilac)",2009,4,28,118,2454950,3,2009,5,17,137,2454969,15,2009-04-28,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",118,2009
1461,42.283501,-83.771729,275,"MI",36,"Syringa","vulgaris","common lilac","Plantae",2447,206,"Full flowering (lilac)",2009,5,5,125,2454957,3,2009,5,17,137,2454969,15,2009-05-05,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",125,2009
1461,42.283501,-83.771729,275,"MI",36,"Syringa","vulgaris","common lilac","Plantae",2447,373,"Breaking leaf buds (lilac/honeysuckle)",2009,3,21,80,2454912,NA,2009,4,22,112,2454944,31,2009-03-21,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",80,2009
1461,42.283501,-83.771729,275,"MI",3,"Acer","rubrum","red maple","Plantae",2448,371,"Breaking leaf buds",2009,4,8,98,2454930,3,2009,5,23,143,2454975,9,2009-04-08,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",98,2009
1461,42.283501,-83.771729,275,"MI",3,"Acer","rubrum","red maple","Plantae",2448,501,"Open flowers",2009,4,1,91,2454923,11,2009,4,8,98,2454930,27,2009-04-01,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",91,2009
1461,42.283501,-83.771729,275,"MI",176,"Mertensia","virginica","Virginia bluebells","Plantae",2449,482,"Initial growth (forbs)",2009,4,12,102,2454934,4,2009,5,11,131,2454963,6,2009-04-12,"calendar",NA,NA,NA,NA,"Leaf budburst","Forb",102,2009
1484,47.776241,-122.377419,98,"WA",70,"Cornus","sericea","redosier dogwood","Plantae",2559,371,"Breaking leaf buds",2009,4,9,99,2454931,7,2009,5,21,141,2454973,7,2009-04-09,"calendar",NA,NA,NA,NA,"Leaf budburst","Deciduous broadleaf",99,2009
1484,47.776241,-122.377419,98,"WA",70,"Cornus","sericea","redosier dogwood","Plantae",2559,501,"Open flowers",2009,5,28,148,2454980,7,2009,6,5,156,2454988,6,2009-05-28,"calendar",NA,NA,NA,NA,"Open flowers","Deciduous broadleaf",148,2009
